HEADER,"GEMAS, agricultural soil, 0-20 cm, air dried, <2 mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMENT DATASET,"field duplicates included, analytical duplicates and standards removed, ATTENTION: original instrument readings, including values below detection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMPLE IDENTIFIER,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COORDINATES,,,,,XCOO,YCOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMENT VARIABLES,,,,,,,,,incomplete,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4571,UNK,133,Ap,-1.5285,53.2304,3554822.943607,3407957.098613,245,0.062599752,12547.31812,9.958847671,0.001026064,1.942025659,817.8649902,0.809079474,0.248814032,2671.513438,0.466605188,21.44062248,13.39729243,23.64987741,1.018644514,24.0663837,26472.72461,4.192307919,0.033831206,0.103003511,0.041549364,0.02430788,978.5082262,9.710303701,21.63730006,3035.3107,672.3689162,1.342371299,41.3552458,0.193736804,24.97064613,907.5621007,1309.277876,0.001408803,0.0005,10.93474653,0.000686195,522.1511078,8.025343436,2.337866726,0.549040868,1.65299566,14.04988376,0.0025,0.023370103,3.094216238,20.47422197,0.112449832,0.821477142,21.95155184,0.299957554,5.606186259,303.2883262,3.097114114,2.7,5.38,15.1,0.039,2.96,69.05,322767,0.802,4808,10.72,56736,4.46,31195,0.092,713,0.82,4945,0.432,3088,1.09,8086,1.317,10933,0.216,943,0.06,240,0.017,170,0.025,250,10.47,99.52,60,1111,1.5,50,16,68,7,22,13,6,21,1,14,28,1287,68,10,10,2,74,2.5,16,6,73,2.5,35,369,355
,4572,FRA,182,Ap,3.4453,44.064,3795418.346474,2351241.823652,881,0.096004102,17622.32666,7.438080378,0.004273813,3.466575056,269.5803021,2.653431557,0.486229155,5493.721313,0.348107145,76.65442846,7.473905833,50.10846947,9.062080493,32.02350077,20121.78467,8.098559902,0.102513612,0.047516485,0.068517237,0.021568314,4837.777306,37.65759824,55.28147413,7578.926392,753.8559294,0.310469681,89.91078992,5.535116998,15.27183596,2425.977629,45.34245578,0.0005,0.0005,100.1638171,0.00025,397.6567841,0.468826176,5.16634516,0.407437085,12.37118613,26.46304073,0.0025,0.01,20.36689799,1249.108305,0.64979983,6.409927111,34.36287878,2.042760721,18.62061032,150.2340954,1.477799929,2.5,5.93,19.6,0.029,3.48,61.7,288410,0.493,2956,13.9,73566,3.17,22172,0.101,782,1.47,8865,1.344,9606,1.78,13205,4.411,36618,0.555,2422,0.005,20,0.016,160,0.1,1000,10.66,99.72,11,650,1.5,84,8,62,16,67,20,13,29,1,20,16,66,258,2.5,8,17,185,2.5,36,12,46,11,28,159,306
,4573,GER,107,Ap,11.25,50,4410624.955198,2988273.768858,474,0.048592101,19902.77832,11.22112692,0.001265657,8.343857624,119.0980764,1.156915363,0.293824822,12361.3269,0.522944313,50.01371455,13.99640012,36.97378038,1.666410021,17.92277396,27175.38818,5.721018978,0.040500435,0.257213633,0.045966139,0.038877122,2989.564297,24.65574472,27.82751807,9770.420532,834.7414211,0.405586579,79.08645739,0.84416653,34.06522722,789.6620788,27.70538249,0.0005,0.002237894,22.2370809,0.00025,316.0849953,0.468208271,5.087480941,0.579484898,1.380052984,16.03614141,0.0025,0.039480445,6.366963673,94.34819134,0.181189125,0.827116661,47.14692016,0.115675955,18.41144564,76.48823066,8.177742204,1.8,6.94,27.3,0.02,2.64,61.97,289672,0.783,4694,12.1,64039,4.96,34692,0.12,929,2.14,12905,1.907,13629,0.68,5045,2.223,18454,0.192,838,0.1,400,0.014,140,0.025,250,12.49,99.72,12,393,1.5,99,14,94,8,14,13,7,46,1,17,42,33,100,2.5,12,2,78,2.5,17,5,94,6,45,96,426
,4574,FIN,0,Ap,19.5833,60.1833,4852322.167149,4156301.925921,6,0.022292599,4086.815862,1.083511307,0.000347473,1.996936437,24.71995157,0.25889469,0.062174993,2448.460874,0.132160601,33.07087493,1.875192248,10.50442005,0.72497992,4.884240324,5434.594116,1.72841962,0.03972456,0.024125382,0.019160314,0.007127598,515.4326443,17.51346285,6.628602032,1384.754874,65.50621276,0.179288432,76.78235745,0.704359785,4.706856984,655.6008809,6.132602303,0.0005,0.0005,6.485834499,0.00025,294.2022896,0.071629449,1.190117143,0.291021401,0.436513246,13.08872595,0.0025,0.01,2.954091295,263.8899031,0.082738497,2.537380497,11.8311263,0.116481256,8.150796283,20.3812987,1.336381694,1.6,4.91,8,0.02,1.77,76.39,357077,0.401,2404,9.08,48056,1.77,12380,0.036,279,0.6,3618,1.625,11614,2.05,15208,2.177,18072,0.18,786,0.005,20,0.027,270,0.025,250,5.49,99.78,1.5,425,1.5,55,1.5,33,1.5,5,10,8,10,1,8,6,19,77,2.5,6,2,143,2.5,8,3,32,2.5,26,33,305
,4575,FIN,59,Ap,22.5,63.1167,4951036.297002,4502283.077431,35,0.025399574,3620.993446,0.859735632,0.000421168,0.829621826,21.24962485,0.138612322,0.050075578,1544.506186,0.064731769,21.31123813,1.787041453,9.789509534,0.562963818,6.399501746,5387.652588,1.580427841,0.039519961,0.013445065,0.018888232,0.012509684,526.3047741,11.52753709,4.500139843,1227.543172,83.10822542,0.331574283,62.55329957,0.93016079,3.830264838,637.3231235,4.911968037,0.0005,0.0005,7.085880908,0.00025,331.1314011,0.084854246,1.279612391,0.267244702,0.399671369,9.855418799,0.0025,0.01,1.04879282,266.5046262,0.07065224,0.932440082,9.584876166,0.11288018,4.438412657,15.7160061,0.738593895,3.4,4.9,7.1,0.025,3.89,70.6,330012,0.381,2284,10.55,55836,1.83,12800,0.045,349,0.64,3859,1.647,11771,2.66,19733,2.485,20629,0.173,755,0.005,20,0.024,240,0.025,250,8.76,99.75,1.5,545,1.5,50,1.5,24,1.5,5,13,13,10,1,8,9,13,71,2.5,8,2,192,2.5,2.5,1.5,33,2.5,20,30,275
,4576,CZR,20,ApD,15.2484,49.9378,4697451.653714,2994053.170246,292,0.682484165,14062.99683,60.84041484,0.00219337,4.843357814,83.65483844,0.871281624,1.769949475,7192.826538,0.999079074,60.7519439,11.40525139,32.28314319,4.116239731,25.80943503,24190.58838,4.599641123,0.067859043,0.121907273,0.031405978,0.115967561,2502.51147,23.39080764,17.51620509,3147.680872,402.2811675,0.256390959,51.8411621,0.52030824,44.28818956,452.7320884,72.7039687,0.0005,0.001033339,31.604397,0.00025,139.5732594,1.529474671,4.111463289,0.338484281,5.895072422,25.42982915,0.0025,0.01,6.467745405,210.8392666,0.241603729,1.111673272,31.24700882,0.083116545,12.89676175,123.9688537,5.080574836,0.9,7.25,21.5,0.01,1.08,68.8,321598,0.717,4298,12.26,64886,4.46,31195,0.064,496,0.97,5849,1.288,9205,0.64,4748,2.308,19160,0.128,559,0.04,160,0.016,160,0.025,250,8,99.65,72,411,4,92,14,128,9,23,14,11,37,1,15,55,82,112,2.5,10,10,87,2.5,10,1.5,80,2.5,40,148,392
,4577,SPA,149,Ap,-3.4797,38.7678,3148834.947486,1846375.795201,680,0.045851333,13198.78052,9.188101808,0.001293597,11.99160772,126.7604058,0.866042846,0.217107111,23965.75684,0.101829119,35.65296553,11.94322347,22.63967744,3.210953066,18.73475136,23540.13672,3.971665896,0.043271233,0.092931686,0.087143088,0.023167582,4861.384958,17.08197106,24.71062116,5145.303955,509.3747714,0.320909485,78.52692521,0.242790624,23.41151991,489.1754591,18.35882287,0.004530019,0.0005,21.106788,0.00025,198.9067078,1.092742614,2.664583843,0.308468765,1.673929137,59.64481831,0.0025,0.01,4.495337353,48.25980323,0.11657976,0.476404554,23.94719018,0.073283351,7.527097365,43.23725895,3.156305604,0.8,7.46,21.7,0.019,1.5,64.6,301966,0.76,4556,11.85,62716,4.64,32454,0.078,604,1.43,8623,3.56,25443,0.24,1780,3.08,25569,0.14,611,0.08,320,0.001,10,0.025,250,9.2,99.69,13,466,1.5,98,11,62,9,18,15,12,41,1,16,29,19,100,2.5,11,2,125,2.5,10,4,88,2.5,35,61,349
,4578,CZR,20,Ap,14.3856,48.7282,4643538.295522,2855696.901937,292,0.669495054,13900.09644,61.14153544,0.001985341,4.996295028,78.11569018,0.962579388,1.674400773,6555.422974,0.99474233,42.42654525,11.7822759,32.93437544,4.039924916,27.4892039,24045.19531,4.659483465,0.047891203,0.119978969,0.035374905,0.133093032,2495.991181,20.22100144,17.82292788,3138.933993,405.7966132,0.238301307,51.9469603,0.557143586,45.63782403,445.5546789,68.74458487,0.0005,0.001351809,31.88991409,0.00025,139.4196033,1.536691781,3.916634787,0.393334161,6.067604103,23.23740284,0.0025,0.021931527,6.038036132,204.6064951,0.235328473,1.012096689,31.75635507,0.086420215,11.92635426,128.6671522,5.121084626,0.9,7.22,21.8,0.005,1.2,68.63,320803,0.724,4340,12.33,65257,4.51,31544,0.063,488,0.97,5849,1.244,8891,0.64,4748,2.345,19467,0.128,559,0.05,200,0.012,120,0.025,250,8.03,99.69,72,407,1.5,103,13,105,9,27,13,6,35,1,15,59,87,117,2.5,10,13,86,2.5,16,6,85,2.5,41,161,386
,4579,BUL,23,Ap,23.7891,42.4689,5451540.501009,2255422.830851,669,0.020755178,10085.41992,3.91559934,0.000822038,0.978661297,106.6356528,0.672682271,0.14635531,1123.436344,0.109628877,47.66209348,15.34584348,36.15474538,0.86368944,12.46365419,13936.67114,3.06774511,0.01,0.04446678,0.018441824,0.014153737,1033.212982,22.32820538,6.135183681,1596.800136,649.7463945,0.439054556,28.91925707,0.539316022,12.92861289,367.8215872,18.66633139,0.0005,0.0005,12.95708564,0.00025,89.56881523,0.246625383,2.899216652,0.280624779,0.593233054,18.0842273,0.0025,0.01,5.797043817,175.1779254,0.106396187,0.816357857,28.85331982,0.084301864,8.66703196,24.36777412,2.177748746,0.7,4.34,10.2,0.005,0.78,77.21,360910,0.918,5503,9.38,49644,2.94,20563,0.108,836,0.49,2955,0.836,5975,1.45,10757,1.327,11016,0.101,441,0.005,20,0.014,140,0.025,250,4.97,99.76,3,383,1.5,107,18,50,5,14,9,10,29,1,16,15,25,57,2.5,9,2,126,2.5,18,3,67,2.5,36,39,388
,4581,ITA,49,Ap,14.6272,42.1314,4704657.099448,2125909.948718,,0.028645539,17045.75073,9.553188679,0.001270968,9.896499737,112.6159545,0.988258815,0.246264015,106699.9316,0.178821858,32.90829814,11.23618507,34.05479823,2.555822944,22.63870934,22503.0127,4.72524158,0.055696716,0.09165043,0.022535176,0.022550609,3464.688368,16.18175378,22.46260603,10629.1748,827.7665071,0.68778202,156.5193086,0.440959726,34.03492571,635.6010756,14.53333385,0.006114937,0.001275983,36.11180823,0.00025,91.30667686,0.262489857,3.931116262,0.287465004,0.891443877,251.9857788,0.0025,0.040856035,5.507364445,78.580579,0.267977198,1.046503316,34.04346287,0.076361577,10.70095276,55.36392041,5.378561079,0.7,7.45,29.5,0.005,4.12,42.25,197493,0.535,3207,11.25,59541,4.41,30845,0.121,937,2.5,15076,15.3,109349,0.73,5416,1.854,15391,0.155,676,0.06,240,0.01,100,0.06,600,20.46,99.69,11,332,1.5,68,11,88,6,21,13,5,27,1,13,42,19,94,2.5,9,2,312,2.5,12,3,96,2.5,27,73,147
,4582,UKR,44,Ap,32.051,50.7583,5849872.109577,3304997.209534,130,0.016555583,5818.7854,1.577078156,0.0001,1.788817397,54.33234715,0.254288345,0.064271158,1183.795925,0.102719387,25.78824735,3.851857607,9.947220887,0.463887666,5.831133879,6275.534668,1.540534534,0.01,0.044083136,0.008717232,0.00763535,1297.192661,13.04849595,4.106312078,1102.651889,340.154686,0.208356388,17.92992343,0.235558187,6.814779467,581.9487849,6.763121065,0.0005,0.0005,8.240685349,0.00025,106.8029594,0.072179454,1.323209813,0.178041531,0.31147676,12.5162571,0.0025,0.01,2.225816996,76.2416966,0.059854437,0.508864968,10.85594095,0.03571259,4.853325844,15.39332006,1.343707878,1,4.89,9.7,0.005,1.11,85.29,398679,0.495,2968,5.26,27839,1.45,10142,0.055,426,0.32,1930,0.45,3216,0.58,4303,1.664,13814,0.142,620,0.005,20,0.017,170,0.025,250,4.07,99.76,1.5,334,1.5,64,7,45,1.5,5,6,20,10,1,9,9,12,52,2.5,5,2,67,2.5,8,1.5,32,2.5,24,24,606
,4583,UNK,99,Ap,-3.2533,55.0397,3478902.719941,3625957.234694,90,0.027357261,11328.1897,4.073985634,0.0001,2.147954541,53.61293195,0.307048998,0.116836115,2149.608533,0.236016451,19.96359064,6.820822523,29.04721477,1.457071399,6.863705121,17375.93628,3.876228908,0.034927001,0.06148139,0.055090517,0.020875189,974.3941081,9.707217792,18.45175983,2956.005424,209.6072873,0.361584685,50.90449627,0.345089082,17.89867455,1142.510685,19.42756615,0.001353406,0.0005,10.89568342,0.00025,391.830864,0.369425657,1.841332949,0.459268868,0.72682825,10.20856192,0.00515246,0.01,1.749698341,35.36134405,0.097052704,0.776831384,36.11037477,0.09633622,3.156377427,41.09237657,1.38889826,2.2,6.06,6.7,0.028,2.46,74.51,348289,0.757,4538,8.46,44775,3.26,22802,0.032,248,0.8,4824,0.367,2623,0.93,6899,1.5,12452,0.257,1122,0.01,40,0.015,150,0.025,250,8.9,99.78,7,269,1.5,46,6,115,6,5,10,10,10,1,13,26,22,56,2.5,7,2,112,2.5,8,1.5,77,2.5,20,57,329
,4584,ITA,76,Ap,12.2104,44.1087,4498325.806144,2335801.313293,,0.106108574,16140.4895,7.925896098,0.00458827,9.093183271,118.0450817,0.845697169,0.329666685,39244.02588,0.264926992,30.26821551,16.04185052,44.95298721,2.085535088,59.31550671,26007.16064,4.929541467,0.046941706,0.12757084,0.056404055,0.021171546,3348.347932,13.79463736,22.08927548,7357.423096,1052.818909,1.31610808,95.53827848,0.308685149,56.30107916,1172.147874,27.08367075,0.003489692,0.001839905,32.25709752,0.00025,156.512928,0.39883617,4.808455029,0.409074238,1.574721446,105.947361,0.0025,0.028137731,4.571428142,57.94578544,0.216971371,0.640880978,32.97366068,0.039193957,11.70943861,88.48346249,3.208319987,1,7.38,29.2,0.005,2.03,57.49,268731,0.613,3675,12.5,66156,4.94,34552,0.155,1200,1.95,11759,5.9,42167,1.3,9644,2.16,17931,0.262,1143,0.07,280,0.017,170,0.08,800,12.32,99.75,10,377,1.5,47,18,114,7,54,12,2.5,28,1,13,66,29,105,2.5,12,2,177,2.5,11,4,93,2.5,29,106,184
,4585,UNK,18,Ap,-6.6961,57.4422,3327812.804579,3932255.174883,30,0.095413358,22107.62451,3.374532048,0.000616437,3.8891226,43.53187007,0.114789427,0.128531054,1116.680507,0.304281115,6.079111841,6.253466197,50.04290918,0.105683021,24.76623543,30567.27051,7.484838102,0.086595982,0.142206447,0.160032129,0.039973386,497.5108735,2.56694064,5.969861964,2790.653431,109.2575005,1.041806817,310.0132721,0.643714416,21.80392618,1231.264495,27.19646228,0.0005,0.002072086,0.904110779,0.000822627,3029.666138,0.307287612,4.081130526,3.836025618,1.272833074,29.33067093,0.0025,0.01,0.078924725,871.8083038,0.021259778,0.384434428,79.4924638,0.033538379,2.697000764,43.25234795,8.794124044,31,4.18,21.8,0.263,35,11.4,53288,0.757,4538,5.33,28209,5.47,38259,0.036,279,1.12,6754,1.038,7419,0.27,2003,0.134,1112,0.35,1527,0.005,20,0.001,10,0.025,250,73.94,99.88,1.5,76,1.5,10,11,131,1.5,22,10,2.5,10,1,3,28,1.5,3,2.5,11,2,51,2.5,2.5,1.5,141,2.5,8,38,41
,4586,FIN,40,Ap,23.0333,62.1,4999868.683779,4396239.380568,128,0.042280883,14161.24756,3.166997041,0.000751145,0.25,49.21134872,0.524138773,0.126484649,2065.935739,0.098221907,37.64741267,8.738674656,29.86924552,1.748255782,11.57947141,19700.82397,5.944228198,0.065327284,0.088194867,0.023212664,0.023214962,1175.31929,18.57908476,19.80272253,4119.119771,354.6809786,0.648798783,126.2429917,2.530931645,12.53217499,609.6466288,9.951912798,0.0005,0.00102722,22.44169444,0.00025,173.2746696,0.152157708,3.283538708,0.398733419,1.111191549,16.14994894,0.0025,0.01,5.062519545,1292.207246,0.192173207,1.480438762,40.14151482,0.144858574,6.272972854,43.95013637,4.479303921,2.1,4.85,9,0.011,2.2,65.02,303929,0.725,4346,12.96,68591,4.28,29936,0.082,635,1.35,8141,1.77,12650,2.53,18769,2.624,21783,0.167,729,0.005,20,0.018,180,0.09,900,8.16,99.77,5,623,1.5,44,11,54,6,11,16,11,29,1,16,19,15,91,2.5,11,2,188,2.5,9,1.5,81,2.5,27,62,318
,4588,FIN,163,Ap,26.7833,68.8167,4997577.101816,5159622.737138,153,0.015552664,10111.84875,0.088106759,0.001372883,0.25,37.12118203,0.18363161,0.01225077,2936.725525,0.029923627,21.54709993,2.239185807,26.14153336,0.15299516,7.080214438,7130.415039,3.6694756,0.042281671,0.011880457,0.017023842,0.005710565,289.2782251,11.34373328,3.526386387,2182.498539,95.03217535,0.394473311,68.10106762,1.404361744,10.27776188,361.9121177,3.548888195,0.0005,0.0005,2.910877007,0.00025,592.5642395,0.009770926,1.518448073,0.670784517,0.243871635,8.980389627,0.0025,0.01,2.74591726,557.605801,0.040641285,0.34407104,48.44073756,0.079501996,2.326172583,15.37302046,0.752483376,6,5.02,16,0.035,7.37,56.81,265552,0.699,4191,12.8,67744,5.23,36580,0.098,759,2.34,14111,5.471,39101,1.05,7789,2.29,19010,0.226,986,0.08,320,0.01,100,0.025,250,12.56,99.71,11,340,1.5,65,13,107,9,18,16,8,10,1,14,51,20,102,2.5,12,2,149,2.5,10,5,103,2.5,29,91,179
,4589,UNK,54,Ap,-1.7722,50.9956,3498638.507393,3164656.746939,55,0.051806513,3029.066981,3.88405174,0.002693938,6.521228489,34.29771991,0.268595797,0.119690165,266147.9883,0.955178971,8.404758955,3.065233833,6.42090257,0.425712157,10.28437548,4666.355896,0.930560581,0.040003656,0.079582676,0.036837285,0.010054211,658.7357639,8.876675069,3.046290705,1494.375783,598.5539396,0.210754894,156.9750254,0.206162409,5.416220242,2028.197544,26.13842217,0.0005,0.001595704,8.88100034,0.00025,196.4053154,0.300790583,0.816345058,0.482621681,1.325623051,531.6023254,0.0025,0.044798014,0.613455934,44.0586157,0.057882828,0.534763401,7.338749215,0.058296216,8.201700341,50.90761146,2.69955025,2.4,7.15,20,0.026,10.7,54.03,252557,0.643,3855,13.65,72243,4.83,33783,0.069,534,1.81,10915,2.201,15731,1.77,13131,1.601,13291,0.132,576,0.02,80,0.017,170,0.025,250,18.91,99.7,1.5,618,1.5,90,8,96,4,5,19,14,32,1,10,16,15,36,2.5,15,2,242,2.5,11,1.5,108,2.5,28,63,331
,4590,ITA,49,ApD,14.6272,42.1314,4704564.697990,2125750.202965,,0.028598257,18236.72607,9.281522995,0.003962281,12.04392872,140.0503057,1.100445559,0.261865348,112055.5762,0.185502315,37.07297944,11.61224434,38.40730967,2.753659599,22.33403167,22373.62549,4.775048859,0.026295741,0.125833178,0.010536779,0.031638622,3811.959984,18.08433575,21.13274758,9834.995117,881.3804784,0.661957287,167.1279688,0.552371262,32.86662124,757.1394079,16.40028908,0.002645476,0.001625504,37.93562623,0.000635062,109.0387917,0.261883712,3.997431327,0.345633051,0.948630394,247.9692078,0.0025,0.04797302,5.815509324,97.32139693,0.306208381,1.074765745,37.36051461,0.093897397,10.49211483,54.89421086,6.564493139,0.9,7.46,29.4,0.005,4.34,41.38,193426,0.521,3123,10.96,58006,4.3,30076,0.122,945,2.3,13870,16.19,115710,0.71,5267,1.795,14901,0.174,759,0.06,240,0.008,80,0.025,250,21.09,99.67,11,350,1.5,46,14,88,4,20,13,2.5,20,1,15,40,18,90,2.5,10,2,315,2.5,10,5,94,2.5,28,72,152
,4591,UNK,67,Ap,-0.8214,51.8862,3579086.462545,3252545.930329,135,0.028274102,7152.817993,10.35760938,0.00081317,24.84579235,37.77454595,0.517990829,0.102976702,106843.3105,0.347556003,27.57185116,6.664242141,13.24422625,0.919121547,12.40335299,23189.95605,2.155828579,0.0416736,0.173811133,0.044362193,0.021203719,3755.057866,13.12611653,7.364758952,2695.584918,695.4753901,1.564992222,131.5692533,0.335091894,20.73844572,2501.497372,15.76871537,0.0005,0.001169349,31.89413643,0.001606944,590.9054184,0.249002223,1.839515344,0.488496344,0.543994991,111.0952473,0.0025,0.01,2.001558052,27.70209471,0.144688797,1.161726727,15.45465017,0.035254538,8.756308102,55.39397217,6.93084046,2.9,7.05,29.2,0.043,5.62,53.59,250501,0.301,1805,4.46,23605,3.75,26229,0.091,705,0.7,4221,13.81,98700,0.16,1187,1.106,9181,0.494,2156,0.17,681,0.006,60,0.09,900,21.01,99.73,10,177,1.5,45,6,47,1.5,5,3,2.5,10,1,10,22,17,55,2.5,5,2,126,2.5,2.5,1.5,32,2.5,18,63,269
,4592,HEL,44,Ap,21.2992,38.5064,5309118.408644,1786892.805333,20,0.059839115,10220.16724,4.075755565,0.001114528,3.390984335,61.79137737,0.611996994,0.145597988,3974.541361,0.21327696,21.38687095,13.15505428,36.40362139,0.749859785,49.26047467,18206.30127,3.167017688,0.035052816,0.088051853,0.013871886,0.018870386,1552.207041,10.95454292,16.09675494,2796.74692,773.8882357,0.730870432,50.86786513,0.256816319,56.45914607,505.1577676,29.05397648,0.00398435,0.001338198,13.80024358,0.00025,131.5570354,0.624458892,3.087713626,0.319378102,0.603164904,14.69041025,0.0025,0.032674163,2.369188298,55.47851692,0.126342791,0.308220581,26.38180669,0.048394117,8.614532284,43.91389669,2.622224879,1.1,6.96,17.2,0.01,1.19,77.91,364182,0.527,3159,7.66,40541,3.31,23151,0.112,867,0.86,5186,0.721,5153,0.58,4303,1.423,11813,0.125,546,0.02,80,0.017,170,0.025,250,6.48,99.8,3,213,1.5,47,14,250,5,42,10,14,10,1,10,67,20,55,2.5,8,2,77,2.5,5,1.5,66,2.5,24,57,211
,4593,GER,13,Ap,12.8333,53.9167,4507146.570540,3426925.482957,25,0.023416026,3936.750579,2.148545198,0.0001,2.049203988,24.83444093,0.24453706,0.054694,668.4926732,0.07520794,19.06492085,3.088615019,6.464401308,0.424616771,4.694033371,5794.111328,1.249369501,0.02959829,0.005,0.014456242,0.007478593,623.7528981,9.98826492,4.010121781,1016.778524,266.2251897,0.196944633,18.747618,0.171148364,5.022795017,449.0390757,8.750778525,0.0005,0.0005,8.38462812,0.00025,105.3151321,0.136461598,0.665885179,0.178201638,0.307026253,8.817186278,0.0025,0.01,0.624458507,75.37451693,0.064775221,0.417559073,9.737649886,0.067538659,3.318879911,17.18589979,0.115089321,0.8,5.13,6.3,0.005,0.72,87.27,407934,0.351,2104,4.93,26092,1.29,9023,0.046,356,0.3,1809,0.363,2594,0.63,4674,1.637,13590,0.117,511,0.005,20,0.001,10,0.025,250,2.89,99.77,1.5,328,1.5,43,1.5,27,1.5,5,4,13,10,1,8,8,13,54,2.5,3,2,63,2.5,2.5,1.5,31,2.5,17,26,332
,4594,ITA,71,Ap,11.4764,43.6528,4440392.843601,2283820.541972,,0.037108768,17587.02148,4.545452097,0.002316053,2.990990408,127.7829573,1.231974689,0.339904226,6094.264526,0.225949462,27.61718774,16.21609327,58.90047287,1.063620199,93.46471753,26624.90479,5.264188985,0.043492315,0.051570344,0.322216509,0.035389975,1680.742163,12.68800435,24.48870822,8228.007202,1006.418686,0.233476601,55.70383872,0.240655773,60.20609136,748.186564,19.25682364,0.0005,0.001618479,14.67795315,0.00025,120.7708168,0.239173866,4.442236916,0.486302698,1.030712756,18.92198219,0.0025,0.01,5.150970788,45.18616888,0.120683311,0.69498971,33.77684885,0.044151274,11.28676926,67.63144622,1.17768349,0.9,7.1,23.9,0.005,0.96,65.45,305939,0.602,3609,13.53,71608,4.81,33643,0.144,1115,1.93,11639,1.06,7576,1.65,12241,2.092,17367,0.172,751,0.03,120,0.018,180,0.025,250,8.22,99.76,5,434,1.5,55,21,122,8,85,16,8,22,1,15,65,23,98,2.5,11,2,92,2.5,10,4,99,2.5,28,83,190
,4595,LUX,1,Ap,6.2392,49.6261,4049369.310574,2952882.956430,356,0.035789116,4540.994874,4.184148906,0.000455163,1.257125093,27.3459869,0.218153237,0.12883514,648.0506666,0.221889671,16.61890815,3.721089634,11.29377827,0.533587374,5.728093694,7742.079468,1.424825855,0.031320282,0.01245388,0.022549742,0.013943488,663.6409208,7.658266721,4.956533773,776.9177804,531.9191394,0.515276889,14.36496034,0.366400968,5.300401758,574.6035645,20.6923645,0.0005,0.0005,8.025262551,0.00025,134.4570446,0.198298424,0.744644821,0.23515559,0.748042394,3.953680332,0.0025,0.033991487,1.163726119,53.04470211,0.077913886,0.27348888,23.84294514,0.116062555,3.864875312,35.80374284,0.408484081,1,4.9,4.6,0.013,1.24,88.99,415974,0.361,2164,3.42,18100,1.39,9722,0.075,581,0.21,1266,0.168,1201,0.26,1929,0.736,6110,0.143,624,0.005,20,0.011,110,0.025,250,4.1,99.84,4,152,1.5,37,5,37,4,5,5,15,10,1,9,7,25,32,2.5,1,2,36,2.5,2.5,1.5,38,2.5,20,43,238
,4596,DEN,5,Ap,9.0667,55.4833,4261963.032164,3598005.191322,59,0.038355298,5591.687622,2.896848795,0.000366467,1.71565665,25.41990156,0.24500473,0.086859594,1827.295992,0.2351331,15.7122666,2.803735021,8.434999949,0.678262336,5.766391817,5851.322021,2.06768972,0.01,0.032279431,0.037218534,0.01055306,651.5268944,8.37402056,6.111493641,794.8815733,161.2684845,0.16389539,28.51377091,0.171068158,5.130712376,559.4396345,13.83948012,0.001456716,0.0005,8.175981558,0.00025,204.8538971,0.164987303,1.095810472,0.39404496,0.555440636,13.86266949,0.0025,0.01,1.370894298,23.29920259,0.098957979,0.628470737,12.51968395,0.020239255,3.058275072,26.20704291,0.997961843,1.6,5.49,12.3,0.016,1.86,82.52,385731,0.567,3399,6.03,31914,1.58,11051,0.037,287,0.33,1990,0.508,3631,0.57,4229,1.394,11572,0.14,611,0.005,20,0.022,220,0.025,250,6.11,99.77,1.5,286,1.5,38,5,42,1.5,5,7,15,10,1,11,8,20,54,2.5,5,2,68,2.5,2.5,1.5,39,2.5,18,42,507
